step,_epoch_,train,train_epoch_f1_at_008,train_epoch_f1_at_01,train_epoch_f1_at_02,train_epoch_f1_at_03,train_epoch_mAP,valid,valid_epoch_f1_at_008,valid_epoch_f1_at_01,valid_epoch_f1_at_02,valid_epoch_f1_at_03,valid_epoch_mAP
1,{'lr': 0.0005819077862357724, 'momentum': 0.9},{'f1_at_008': 0.05319611335453913, 'f1_at_01': 0.045387166377356104, 'f1_at_02': 0.0006061248863374997, 'f1_at_03': 9.726795108066236e-05, 'mAP': 0.009132788179272842, 'loss': 0.015041781647787604, 'loss/mean': 0.015041781647787604, 'loss/std': 0.07458300605216932, 'lr': 0.0006, 'momentum': 0.9},0.05319611335453913,0.045387166377356104,0.0006061248863374997,9.726795108066236e-05,0.009132788179272842,{'f1_at_008': 0.06306244234256377, 'f1_at_01': 0.08800665950743115, 'f1_at_02': 0.011387860428587455, 'f1_at_03': 0.0, 'mAP': 0.029240471938882785, 'loss': 0.008118807546949892, 'loss/mean': 0.008118807546949892, 'loss/std': 0.0019627650226812406, 'lr': 0.0006, 'momentum': 0.9},0.06306244234256377,0.08800665950743115,0.011387860428587455,0.0,0.029240471938882785
2,{'lr': 0.0005298133329356933, 'momentum': 0.9},{'f1_at_008': 0.080121725628024, 'f1_at_01': 0.11972953598002826, 'f1_at_02': 0.039241926886064586, 'f1_at_03': 0.007406783940745729, 'mAP': 0.03373993760937086, 'loss': 0.00828239217359164, 'loss/mean': 0.00828239217359164, 'loss/std': 0.0009636779572802447, 'lr': 0.0005819077862357724, 'momentum': 0.9},0.080121725628024,0.11972953598002826,0.039241926886064586,0.007406783940745729,0.03373993760937086,{'f1_at_008': 0.0925144040223611, 'f1_at_01': 0.14565857877319133, 'f1_at_02': 0.1400426343543139, 'f1_at_03': 0.04579827218669359, 'mAP': 0.09371488062613945, 'loss': 0.007092016846573502, 'loss/mean': 0.007092016846573502, 'loss/std': 0.002302117482708352, 'lr': 0.0005819077862357724, 'momentum': 0.9},0.0925144040223611,0.14565857877319133,0.1400426343543139,0.04579827218669359,0.09371488062613945
3,{'lr': 0.00044999999999999993, 'momentum': 0.9},{'f1_at_008': 0.12153223009254494, 'f1_at_01': 0.210557598995437, 'f1_at_02': 0.14593047723255617, 'f1_at_03': 0.06501136267990909, 'mAP': 0.09320505183378676, 'loss': 0.007149827630561594, 'loss/mean': 0.007149827630561594, 'loss/std': 0.0010057745972066152, 'lr': 0.0005298133329356933, 'momentum': 0.9},0.12153223009254494,0.210557598995437,0.14593047723255617,0.06501136267990909,0.09320505183378676,{'f1_at_008': 0.1311267341672906, 'f1_at_01': 0.24561322982383432, 'f1_at_02': 0.3182317962526647, 'f1_at_03': 0.19083361382250646, 'mAP': 0.20222776438903312, 'loss': 0.005856494482284403, 'loss/mean': 0.005856494482284403, 'loss/std': 0.002366244886911942, 'lr': 0.0005298133329356933, 'momentum': 0.9},0.1311267341672906,0.24561322982383432,0.3182317962526647,0.19083361382250646,0.20222776438903312
4,{'lr': 0.0003520944533000791, 'momentum': 0.9},{'f1_at_008': 0.18446630611318285, 'f1_at_01': 0.32221861164529986, 'f1_at_02': 0.2989132308086942, 'f1_at_03': 0.16902898184776816, 'mAP': 0.16676518722513492, 'loss': 0.006196805993732333, 'loss/mean': 0.006196805993732333, 'loss/std': 0.001009355432820145, 'lr': 0.00044999999999999993, 'momentum': 0.9},0.18446630611318285,0.32221861164529986,0.2989132308086942,0.16902898184776816,0.16676518722513492,{'f1_at_008': 0.15208772031791737, 'f1_at_01': 0.2884096359010675, 'f1_at_02': 0.38951006919704323, 'f1_at_03': 0.2688657017839111, 'mAP': 0.2676670633862718, 'loss': 0.005351254828424715, 'loss/mean': 0.005351254828424715, 'loss/std': 0.0021896919968207194, 'lr': 0.00044999999999999993, 'momentum': 0.9},0.15208772031791737,0.2884096359010675,0.38951006919704323,0.2688657017839111,0.2676670633862718
5,{'lr': 0.0002479055466999209, 'momentum': 0.9},{'f1_at_008': 0.23514080066595955, 'f1_at_01': 0.3984942912726965, 'f1_at_02': 0.39069101927447186, 'f1_at_03': 0.2519765451841876, 'mAP': 0.2327652709655245, 'loss': 0.005546663565978665, 'loss/mean': 0.005546663565978665, 'loss/std': 0.0010368609890990968, 'lr': 0.0003520944533000791, 'momentum': 0.9},0.23514080066595955,0.3984942912726965,0.39069101927447186,0.2519765451841876,0.2327652709655245,{'f1_at_008': 0.21522657352685806, 'f1_at_01': 0.35374692967736343, 'f1_at_02': 0.49213037233905627, 'f1_at_03': 0.3598059014922023, 'mAP': 0.3316304352418353, 'loss': 0.004754191614657351, 'loss/mean': 0.004754191614657351, 'loss/std': 0.0021615033157851944, 'lr': 0.0003520944533000791, 'momentum': 0.9},0.21522657352685806,0.35374692967736343,0.49213037233905627,0.3598059014922023,0.3316304352418353
6,{'lr': 0.00015000000000000004, 'momentum': 0.9},{'f1_at_008': 0.28461973343714764, 'f1_at_01': 0.45479460690635726, 'f1_at_02': 0.4586174671310602, 'f1_at_03': 0.3152372134781023, 'mAP': 0.3004597296221595, 'loss': 0.00505051987529677, 'loss/mean': 0.00505051987529677, 'loss/std': 0.0010645369224274016, 'lr': 0.0002479055466999209, 'momentum': 0.9},0.28461973343714764,0.45479460690635726,0.4586174671310602,0.3152372134781023,0.3004597296221595,{'f1_at_008': 0.234718128647705, 'f1_at_01': 0.40759878512529785, 'f1_at_02': 0.5168615034316818, 'f1_at_03': 0.38163169901641797, 'mAP': 0.3507875628270318, 'loss': 0.004585669108565229, 'loss/mean': 0.004585669108565229, 'loss/std': 0.002061065716225601, 'lr': 0.0002479055466999209, 'momentum': 0.9},0.234718128647705,0.40759878512529785,0.5168615034316818,0.38163169901641797,0.3507875628270318
7,{'lr': 7.018666706430662e-05, 'momentum': 0.9},{'f1_at_008': 0.3273071273576412, 'f1_at_01': 0.50319060461849, 'f1_at_02': 0.5164083510687332, 'f1_at_03': 0.3713492130292063, 'mAP': 0.3587003979125459, 'loss': 0.004654757987198971, 'loss/mean': 0.004654757987198971, 'loss/std': 0.0009754446942774603, 'lr': 0.00015000000000000004, 'momentum': 0.9},0.3273071273576412,0.50319060461849,0.5164083510687332,0.3713492130292063,0.3587003979125459,{'f1_at_008': 0.3055639225213728, 'f1_at_01': 0.47727576304334296, 'f1_at_02': 0.584076228943277, 'f1_at_03': 0.4646495488131301, 'mAP': 0.40258885884521356, 'loss': 0.004134835538371912, 'loss/mean': 0.004134835538371912, 'loss/std': 0.0020487465779268897, 'lr': 0.00015000000000000004, 'momentum': 0.9},0.3055639225213728,0.47727576304334296,0.584076228943277,0.4646495488131301,0.40258885884521356
8,{'lr': 1.8092213764227503e-05, 'momentum': 0.9},{'f1_at_008': 0.37389890693292493, 'f1_at_01': 0.546050642201813, 'f1_at_02': 0.558827619929379, 'f1_at_03': 0.4173614534611083, 'mAP': 0.40485992044177715, 'loss': 0.0043414742247668, 'loss/mean': 0.0043414742247668, 'loss/std': 0.0009473789517917357, 'lr': 7.018666706430662e-05, 'momentum': 0.9},0.37389890693292493,0.546050642201813,0.558827619929379,0.4173614534611083,0.40485992044177715,{'f1_at_008': 0.3461153912683336, 'f1_at_01': 0.5087935345256113, 'f1_at_02': 0.619749122189378, 'f1_at_03': 0.5188470025057033, 'mAP': 0.45001814339779217, 'loss': 0.0038913098077384737, 'loss/mean': 0.0038913098077384737, 'loss/std': 0.0019154350456385425, 'lr': 7.018666706430662e-05, 'momentum': 0.9},0.3461153912683336,0.5087935345256113,0.619749122189378,0.5188470025057033,0.45001814339779217
9,{'lr': 0.0, 'momentum': 0.9},{'f1_at_008': 0.4035747113360562, 'f1_at_01': 0.5674855532690831, 'f1_at_02': 0.5813573893491409, 'f1_at_03': 0.4453362912373096, 'mAP': 0.44319479053742844, 'loss': 0.004134903422687482, 'loss/mean': 0.004134903422687482, 'loss/std': 0.0009608964123500519, 'lr': 1.8092213764227503e-05, 'momentum': 0.9},0.4035747113360562,0.5674855532690831,0.5813573893491409,0.4453362912373096,0.44319479053742844,{'f1_at_008': 0.3727905588684797, 'f1_at_01': 0.5283916052928269, 'f1_at_02': 0.639395818662059, 'f1_at_03': 0.5408141131466612, 'mAP': 0.4553378708359588, 'loss': 0.0037920751722698167, 'loss/mean': 0.0037920751722698167, 'loss/std': 0.0018587292376632135, 'lr': 1.8092213764227503e-05, 'momentum': 0.9},0.3727905588684797,0.5283916052928269,0.639395818662059,0.5408141131466612,0.4553378708359588
10,{'lr': 1.809221376422747e-05, 'momentum': 0.9},{'f1_at_008': 0.4214439576396761, 'f1_at_01': 0.5771940555037145, 'f1_at_02': 0.5926148592590811, 'f1_at_03': 0.4627137098982903, 'mAP': 0.45898953637043166, 'loss': 0.004061858202814023, 'loss/mean': 0.004061858202814023, 'loss/std': 0.0009404847695982727, 'lr': 0.0, 'momentum': 0.9},0.4214439576396761,0.5771940555037145,0.5926148592590811,0.4627137098982903,0.45898953637043166,{'f1_at_008': 0.37649152854438195, 'f1_at_01': 0.527350520172177, 'f1_at_02': 0.63965955507524, 'f1_at_03': 0.5383826727145475, 'mAP': 0.4557296217602305, 'loss': 0.0037612740396487823, 'loss/mean': 0.0037612740396487823, 'loss/std': 0.0018485785463943096, 'lr': 0.0, 'momentum': 0.9},0.37649152854438195,0.527350520172177,0.63965955507524,0.5383826727145475,0.4557296217602305
